0
0
0
0
0
0
0
0
0
0
0
0
1875.085954
5419.558067
9922.217876
19686.93332
28024.81348
34368.15667
37820.71547
51880.6338
56784.66055
61998.27933
67531.85223
73395.7974
95520.7052
103388.0996
111689.8353
120438.6691
129647.4186
162550.4549
174412.2716
186855.9307
199896.6567
213549.7388
260377.7486
277433.6524
295242.2439
313821.2802
333188.5869
397532.3143
421154.6053
445724.3111
471261.7803
497787.4344
583690.8483
615428.1429
648331.9533
682425.2751
717731.1788
754272.8063
792073.3734
831156.1661
871544.5413
913261.9248
956331.8119
1000777.766
1046623.416
1093892.46
1142608.659
1192795.84
1244477.895
1297678.779
1352422.509
1408733.165
1466634.89
1526151.885
1587308.413
1650128.798
1714637.42
1780858.72
1848817.197
1918537.406
1990043.96
2063361.528
2138514.836
2215528.664
2294427.847
2375237.275
2457981.893
2542686.696
